1,6
1,14
1,18
1,21
1,22
1,40
1,71
2,6
2,17
2,22
2,37
2,41
2,53
2,80
3,1
3,5
3,7
3,14
3,18
3,21
3,22
4,12
4,19
4,21
4,22
4,42
4,44
5,24
5,29
5,44
5,51
5,56
5,57
5,62
6,14
6,22
6,24
6,29
6,58
6,63
6,69
6,71
7,6
7,14
7,21
7,24
7,28
7,63
7,71
8,5
8,6
8,14
8,21
8,27
8,28
8,80
9,5
9,6
9,17
9,21
9,22
9,71
9,84
10,25
10,29
10,45
10,51
10,56
10,61
10,92
11,5
11,7
11,14
11,17
11,21
11,22
11,42
12,14
12,21
12,22
12,39
12,63
12,74
12,75
13,2
13,7
13,14
13,21
13,22
13,41
13,71
14,21
14,25
14,29
14,54
14,57
14,69
14,71
15,14
15,21
15,24
15,56
15,62
15,63
15,71
16,14
16,21
16,22
16,28
16,63
16,71
16,85
17,5
17,6
17,7
17,14
17,21
17,22
17,39
18,14
18,21
18,22
18,24
18,56
18,62
18,85
19,5
19,6
19,14
19,18
19,21
19,22
19,37
20,6
20,14
20,21
20,22
20,28
20,71
20,85
