1371,83
726,84
2383,84
1558,84
1152,84
430,84
842,84
1456,84
876,84
1795,84
2182,84
1959,84
1381,84
1544,84
2657,84
2262,84
2714,84
1771,84
863,84
2989,84
1041,84
32,1
247,1
2859,1
106,1
1433,1
111,1
403,1
1351,1
275,1
255,1
2105,1
1978,1
1372,1
63,1
299,1
2762,1
566,1
871,1
46,2
807,2
2891,2
1505,2
1353,2
2923,2
50,2
796,2
1698,2
56,3
57,3
2297,3
1528,3
694,3
2332,3
892,3
1637,3
251,3
100,3
193,3
862,3
2997,3
2007,3
96,3
112,3
1998,3
1824,3
2,4
2174,4
1523,4
949,4
868,4
82,4
1480,4
1178,4
1510,4
2802,4
2718,4
2656,4
1295,4
195,4
22,4
2648,4
186,4
60,5
1056,5
1178,5
1600,5
812,5
258,5
916,5
104,5
2749,5
1295,5
2174,5
2994,5
1791,5
241,6
13,6
419,6
118,6
1929,6
14,6
402,6
1764,6
2102,6
486,6
15,6
266,7
1061,7
169,7
1772,7
1779,7
1686,7
1907,7
2852,7
219,7
834,7
1021,7
1197,7
2824,7
2642,7
540,7
729,7
371,7
133,8
2991,8
791,8
200,8
1949,8
847,8
71,8
11,8
1221,8
2287,8
1142,8
233,8
289,9
1396,9
1584,9
931,9
142,9
278,9
865,9
2235,9
2115,9
115,9
589,9
229,9
122,9
43,9
1882,9
2155,9
2942,9
2416,9
485,9
191,10
2216,10
960,10
1135,10
2357,10
305,10
72,10
1101,10
2878,10
2018,10
353,10
2133,10
849,10
1014,10
292,10
2223,10
2117,10
1202,10
74,11
970,11
114,11
129,11
863,11
404,11
993,11
326,11
408,11
1232,11
2002,11
369,11
866,11
717,11
546,11
1032,11
325,11
2675,11
853,11
726,11
655,11
991,11
1460,11
1083,11
1605,11
473,11
2645,11
592,11
2213,11
152,11
2400,11
2,12
23,12
2586,12
2888,12
1478,12
578,12
1660,12
1120,12
2718,12
833,12
703,12
143,12
1065,12
104,12
275,13
1346,13
2768,13
959,13
255,13
185,13
16,13
1626,13
125,13
1433,13
352,13
2961,13
1711,13
287,13
2988,13
17,13
156,14
953,14
545,14
2445,14
720,14
766,14
2763,14
1745,14
2707,14
2606,14
433,14
2175,14
1983,14
297,14
1187,14
2823,14
1402,14
2917,14
1249,14
281,15
1145,15
1303,15
611,15
1956,15
1721,15
177,15
356,15
2540,15
1511,15
1893,15
608,15
2516,15
209,15
202,16
1116,16
2806,16
644,16
1820,16
2198,16
1104,16
1655,16
2676,16
1541,16
1898,16
2842,16
2564,16
732,16
1310,16
2063,16
1095,16
2941,16
2170,16
301,16
246,17
374,17
672,17
2121,17
2111,17
2143,17
475,17
1355,17
2945,17
1685,17
1444,17
1446,17
1728,17
2898,17
1210,17
1421,17
482,17
128,17
963,17
548,17
241,18
990,18
1929,18
2333,18
2769,18
265,18
486,18
124,18
1940,18
254,19
1222,19
69,19
1029,19
2928,19
1054,19
544,19
222,19
643,19
567,19
199,19
1675,19
2813,19
962,19
746,19
1012,19
180,20
561,20
1491,20
1894,20
1803,20
1198,20
1751,20
1088,20
2355,20
536,20
2965,20
1737,20
96,21
240,21
600,21
862,21
1411,21
1874,21
149,21
112,21
2007,21
803,21
368,21
224,21
425,21
967,21
802,21
193,21
223,21
102,21
118,22
290,22
276,22
124,22
2699,22
141,22
1793,22
89,22
1634,22
2242,22
1053,22
14,22
1764,22
2,23
2994,23
227,23
833,23
2092,23
1065,23
984,23
28,23
171,23
1480,23
949,23
82,23
78,23
2718,23
2080,23
241,24
447,24
1793,24
1792,24
2872,24
2098,24
1788,24
89,24
2102,24
2975,24
402,24
265,24
682,24
2792,24
1634,24
140,25
1561,25
2198,25
2846,25
801,25
2162,25
162,25
2484,25
1898,25
1366,25
206,25
2708,25
2556,25
2108,25
2042,25
1116,25
301,25
1357,25
289,26
142,26
2005,26
1927,26
203,26
1882,26
2235,26
2027,26
589,26
2689,26
418,26
2155,26
1579,26
2942,26
1396,26
1,26
65,26
1538,26
485,26
153,27
998,27
991,27
1605,27
1152,27
178,27
1487,27
240,27
307,27
371,27
575,27
2308,27
706,27
470,27
215,27
1881,27
1189,27
516,27
225,27
754,27
2400,27
2645,27
273,28
743,28
954,28
543,28
2659,28
1629,28
2781,28
175,28
165,28
5,28
1190,28
797,28
2633,28
580,28
148,29
111,29
1595,29
1038,29
1372,29
2743,29
406,29
2768,29
287,29
2851,29
56,30
538,30
2297,30
2087,30
224,30
2929,30
600,30
1998,30
1975,30
1824,30
193,30
240,30
1464,30
2997,30
1411,30
803,30
2152,30
149,30
2137,30
2334,30
133,31
1741,31
2081,31
2857,31
1539,31
647,31
26,31
3000,31
2467,31
241,32
2769,32
2362,32
1793,32
290,32
336,32
1764,32
13,32
1350,32
1053,32
419,32
2242,32
2098,32
2067,32
922,32
210,33
2025,33
180,33
452,33
779,33
1803,33
920,33
1651,33
542,33
828,33
134,34
1104,34
2063,34
2422,34
2070,34
2423,34
1078,34
2841,34
1126,35
200,35
2627,35
2036,35
11,35
736,35
2837,35
197,35
434,35
2688,35
2639,35
243,35
839,35
248,35
2377,36
2300,36
2984,36
2038,36
820,36
2863,36
2470,36
2057,36
2528,36
2418,36
2732,37
1798,37
1229,37
2650,37
1387,37
623,37
857,37
1149,37
1974,37
759,38
1296,38
1020,38
1166,38
334,38
1759,38
662,38
2448,38
1750,38
445,39
432,39
453,39
1616,39
2294,39
1872,39
1915,39
87,39
1516,39
1969,39
1580,39
62,39
2457,39
85,39
1622,39
749,39
461,39
491,39
26,40
2886,40
1692,40
2688,40
11,40
736,40
1850,40
2991,40
2158,40
972,41
2024,41
2302,41
1349,41
554,41
1440,41
2060,41
329,41
2473,41
505,41
2034,41
450,41
1731,41
2093,41
1521,41
795,42
468,42
238,42
6,42
550,42
2370,42
1054,42
1943,42
1090,42
567,42
1293,42
2813,42
1098,42
69,42
2998,42
2205,42
544,42
191,43
2666,43
771,43
2878,43
72,43
895,43
1507,43
353,43
2133,43
587,43
216,43
2018,43
1118,43
277,43
1954,44
1810,44
1854,44
2609,44
307,44
660,44
787,44
1518,44
1976,44
2613,44
1783,45
525,45
1395,45
877,45
894,45
556,45
2135,45
2433,45
2039,45
2959,45
1654,45
2638,45
1583,45
2698,45
2725,45
364,45
1259,45
1953,45
2525,45
2857,46
1221,46
97,46
1741,46
243,46
1512,46
2553,46
116,46
1949,46
847,46
2036,46
133,46
2514,46
2837,46
434,46
42,46
2157,47
518,47
2026,47
1832,47
2986,47
1961,47
1149,47
481,47
2901,47
857,47
773,47
1320,47
1725,47
1693,47
2786,47
610,48
807,48
509,48
2322,48
411,48
1008,48
1330,48
2793,48
1892,49
1852,49
2662,49
1511,49
2814,49
2074,49
2850,49
785,49
2555,49
1384,49
2970,49
1614,49
2126,49
680,49
2163,49
994,49
2360,49
2538,49
1251,50
2346,50
318,50
1588,50
2035,50
669,50
613,50
2691,50
426,50
2788,50
1214,50
2203,50
2376,50
2336,50
2343,50
45,51
2873,51
2813,51
1016,51
254,51
567,51
1632,51
2927,51
468,51
2345,51
544,51
1545,51
1943,51
1644,51
1477,51
68,51
1702,51
1586,52
2724,52
10,52
2190,52
190,52
2442,52
2864,52
1564,52
1285,52
2799,52
2727,52
1861,52
2323,52
2890,52
2636,52
894,53
2525,53
877,53
777,53
1376,53
2135,53
2039,53
1040,53
2959,53
1080,53
2419,53
364,53
1654,53
1526,53
2725,53
1303,53
1501,54
1170,54
2891,54
1264,54
1640,54
901,54
2914,54
1845,54
1472,54
1094,54
966,54
2916,54
2825,54
412,54
2511,54
1380,54
338,54
1269,54
808,54
1073,55
781,55
2772,55
1958,55
512,55
1245,55
1161,55
1826,55
2252,55
2447,55
790,55
2876,55
1342,55
2077,55
2338,55
1620,55
619,55
2895,55
1434,55
2009,56
1968,56
2934,56
2253,56
2570,56
1947,56
2703,56
1496,56
724,56
1602,56
1267,56
1753,56
1200,56
2658,56
372,57
2729,57
2240,57
2867,57
2995,57
2494,57
1629,57
586,57
5,57
175,57
758,57
797,57
1908,57
2328,57
2130,57
487,57
1413,57
971,57
1688,57
1450,57
622,58
1935,58
1925,58
552,58
659,58
1589,58
2697,58
1761,58
1951,58
2904,58
791,59
173,59
330,59
1966,59
2553,59
97,59
2081,59
200,59
1586,60
386,60
2947,60
2711,60
2317,60
2476,60
157,60
391,60
1749,60
245,60
2864,60
2199,60
521,60
298,60
261,60
2746,60
226,60
1283,60
312,60
359,60
2974,61
691,61
328,61
1026,61
592,61
1525,61
970,61
692,61
2265,61
2790,61
438,61
311,61
735,61
655,61
1885,62
2383,62
1381,62
1391,62
1152,62
904,62
1860,62
726,62
863,62
1558,62
2385,62
1041,62
1456,62
499,62
1959,62
2631,62
1795,62
2381,63
1270,63
1106,63
1912,63
616,63
936,63
1035,63
2365,63
2544,63
1196,63
1945,63
1153,63
817,63
1484,63
861,63
1812,63
420,63
799,63
2248,63
2325,63
2031,64
814,64
965,64
2883,64
2635,64
2437,64
716,64
886,64
988,64
2377,65
1192,65
2418,65
1076,65
390,65
625,65
2470,65
217,65
493,65
532,66
